user_id,auth_date
1348,2017-12-22
57531,2016-04-25
85031,2019-01-27
170983,2018-04-02
463534,2019-08-29
624814,2020-07-08
379841,2019-03-16
435238,2019-04-18
72809,2016-10-24
306797,2020-07-18
3060,2013-08-11
705029,2019-12-22
272220,2018-05-22
667884,2019-12-18
316898,2019-07-04
265090,2020-04-25
61852,2017-11-17
712759,2020-01-23
592656,2019-09-27
359090,2018-11-10
458830,2019-04-21
923389,2020-07-04
2599,2015-03-13
544180,2019-09-18
22076,2018-03-21
1048568,2020-09-22
208025,2017-12-22
827149,2020-04-04
476896,2019-06-09
9011,2015-09-14
507399,2019-12-24
675853,2019-11-26
460957,2019-04-12
556726,2019-07-31
162791,2017-07-14
301534,2019-03-23
18422,2019-08-11
226094,2020-07-04
505164,2019-11-12
46666,2015-06-20
445717,2020-07-31
44275,2019-10-17
166709,2018-10-13
41899,2018-01-25
138137,2019-07-13
136728,2017-04-16
293263,2019-06-06
140685,2019-04-03
121251,2019-05-24
849883,2020-04-13
55135,2018-10-26
161830,2018-01-10
334988,2019-01-09
280206,2018-12-31
469733,2019-04-29
184126,2019-11-06
88497,2020-04-04
159146,2018-10-28
135808,2018-09-18
509185,2019-07-05
867303,2020-04-26
346874,2018-12-23
67639,2019-08-28
90080,2016-07-24
329139,2020-08-18
417225,2020-07-21
727423,2020-01-10
63675,2017-10-27
483909,2020-06-05
799161,2020-03-07
243879,2020-08-28
305889,2020-01-15
591220,2019-09-25
665424,2020-08-03
145509,2017-11-17
895487,2020-08-11
241963,2018-07-28
87558,2019-01-23
134887,2018-11-17
4554,2014-05-25
300261,2019-06-09
319714,2020-09-23
63761,2017-07-06
125954,2019-08-28
650506,2019-12-03
582508,2019-12-14
842867,2020-05-18
23385,2017-06-15
1052649,2020-09-09
651454,2020-01-15
496960,2020-09-20
817964,2020-04-15
377388,2019-06-17
105327,2017-08-11
259081,2020-07-31
115066,2019-01-25
554956,2020-04-16
79652,2019-04-06
147393,2017-05-14
606917,2019-09-29
12846,2019-07-31
539958,2020-08-07
206687,2020-03-18
859581,2020-04-20
791534,2020-03-27
182598,2020-08-25
150808,2020-01-28
507229,2019-09-01
78920,2018-05-26
1311,2018-11-06
547387,2020-03-16
29155,2020-05-13
437916,2019-04-21
14361,2020-09-17
186875,2019-06-04
335415,2019-10-10
423477,2019-05-13
409724,2020-01-30
146176,2017-11-06
449226,2019-04-03
369045,2020-07-03
249767,2020-02-15
415078,2020-02-14
191489,2020-06-27
576783,2019-09-05
108003,2019-10-25
348411,2019-10-15
465990,2020-07-09
767049,2020-03-16
88305,2019-10-15
17212,2014-03-01
266571,2018-05-27
44452,2017-11-24
682566,2020-07-05
22440,2014-10-24
23023,2017-08-29
797259,2020-04-15
196742,2019-07-26
577929,2020-06-18
224888,2019-10-07
19646,2014-07-04
393131,2020-07-14
370408,2018-11-27
404423,2019-07-07
339989,2020-08-28
524614,2020-05-06
49154,2017-10-20
297975,2020-09-03
122949,2019-04-11
958263,2020-07-02
259535,2019-08-27
518078,2020-04-25
594347,2020-04-29
243866,2020-09-10
169875,2019-09-21
97844,2016-09-06
466025,2019-10-08
534326,2019-11-18
148220,2017-07-04
113815,2020-06-01
171055,2020-09-19
309928,2018-11-01
643079,2020-06-17
14901,2014-03-22
503975,2019-12-13
204290,2018-09-25
557934,2019-12-22
201601,2018-12-22
790524,2020-03-06
466758,2020-08-01
434982,2019-08-02
781846,2020-03-12
425069,2019-02-17
39001,2015-02-28
490630,2019-05-16
92111,2019-07-23
275534,2019-11-13
476487,2020-09-19
375648,2020-06-16
434955,2019-03-03
360158,2018-12-18
239786,2020-08-30
2337,2018-09-07
145084,2019-01-24
5306,2011-12-15
2678,2018-07-15
170781,2017-08-18
544897,2019-11-22
142872,2018-03-13
541015,2020-09-09
46109,2018-08-07
403529,2019-02-27
403146,2019-05-05
53413,2017-12-28
744036,2020-02-12
4435,2016-05-23
308425,2019-11-25
135007,2019-04-25
447883,2020-07-17
159363,2017-07-28
52245,2019-01-08
39288,2020-05-06
583480,2020-02-18
1065015,2020-09-13
482845,2019-12-08
127789,2017-02-16
383923,2020-01-09
33290,2015-12-24
103275,2019-02-24
473944,2020-07-02
980517,2020-09-07
63307,2017-10-14
122307,2020-04-18
115289,2020-07-31
120151,2018-06-28
60590,2016-12-19
133625,2018-02-06
842105,2020-04-28
678417,2020-04-23
768382,2020-06-03
22829,2018-08-26
624160,2019-10-09
628725,2019-12-01
173463,2020-08-05
47208,2017-09-02
22829,2019-06-13
661783,2020-06-05
38005,2016-09-26
188167,2018-10-05
473531,2019-04-26
270111,2020-02-24
46987,2016-10-16
8465,2013-04-28
101186,2016-12-31
59687,2017-01-30
466299,2020-07-06
1348,2012-12-27
92697,2016-12-25
92855,2017-12-30
1047719,2020-09-15
619873,2019-12-24
54995,2018-12-26
2860,2011-08-27
373799,2018-12-11
172104,2017-08-30
793452,2020-03-03
4011,2019-09-03
24671,2018-02-23
110592,2017-04-07
93695,2016-09-14
129506,2017-08-12
131807,2018-11-18
547001,2020-06-12
556941,2019-12-09
69407,2017-07-19
194246,2020-05-25
205559,2019-01-26
664780,2019-12-12
189257,2019-09-12
35074,2017-11-20
185428,2019-01-12
1059517,2020-09-07
296883,2020-02-11
537989,2020-09-04
296954,2018-11-18
920347,2020-06-01
95709,2018-02-07
167953,2018-04-26
377658,2019-10-08
39860,2019-08-31
92609,2017-03-14
610589,2019-09-26
125591,2020-01-03
523233,2019-07-01
406574,2019-12-22
12925,2014-05-01
192505,2018-09-09
490037,2020-03-31
483896,2020-06-27
940707,2020-06-14
1417,2019-03-01
682047,2019-12-04
183179,2017-12-05
20402,2015-01-08
802138,2020-08-22
171055,2019-12-24
86855,2018-01-31
439663,2020-05-25
58657,2017-04-18
1090406,2020-09-12
760988,2020-02-26
169538,2018-02-10
428104,2019-03-10
386549,2018-12-21
667795,2020-07-10
271364,2018-05-20
457641,2019-04-16
51496,2018-07-15
8327,2016-04-12
709473,2020-01-20
278586,2020-01-19
53890,2018-04-01
4143,2012-03-25
47178,2016-10-18
88770,2019-02-05
84296,2016-08-14
392242,2019-02-20
793988,2020-08-14
230461,2019-02-25
226861,2019-03-10
1055236,2020-08-23
756132,2020-03-07
203970,2019-04-04
803803,2020-03-27
574927,2019-08-20
586926,2020-02-27
552842,2019-07-27
146124,2018-06-02
2059,2011-09-20
231505,2019-03-10
62812,2018-04-07
794686,2020-05-05
42799,2020-09-12
519861,2019-06-20
564976,2019-08-25
490353,2020-04-20
122725,2017-01-23
25907,2018-02-03
339576,2018-11-10
19358,2016-09-23
31869,2017-08-11
684193,2019-12-04
54995,2020-04-05
399238,2019-07-18
873544,2020-04-30
251467,2018-06-16
767357,2020-02-11
524543,2020-03-06
23418,2015-05-10
524543,2020-01-07
459796,2019-04-22
27649,2017-10-30
921471,2020-06-04
174337,2017-09-21
478659,2019-10-06
29255,2020-03-18
143873,2019-04-06
192600,2019-01-12
208815,2020-08-22
528502,2020-03-03
25439,2018-08-20
134110,2019-08-20
5460,2014-06-09
242269,2020-01-03
1036576,2020-09-05
421827,2019-06-10
770628,2020-02-18
78920,2016-07-30
280776,2020-01-03
19842,2020-04-01
661018,2020-06-24
372311,2018-12-05
32219,2015-06-01
45040,2019-01-20
675844,2019-12-01
242846,2020-05-15
81152,2017-08-25
18821,2016-01-08
643283,2020-07-21
130592,2018-05-21
950006,2020-07-10
647775,2019-11-11
202860,2018-03-01
308901,2019-04-01
366358,2018-11-19
191310,2020-04-01
782568,2020-03-03
358618,2020-02-20
90925,2018-01-15
167212,2017-07-30
469227,2019-07-13
1052351,2020-08-29
163528,2019-04-12
240421,2019-08-11
446907,2020-05-07
467,2009-03-14
284539,2019-04-08
191253,2019-06-21
173556,2017-09-08
68794,2020-01-18
381927,2019-06-10
213882,2018-01-13
13871,2020-04-19
622672,2020-07-19
167561,2019-12-18
326718,2020-08-15
1039556,2020-08-14
541737,2020-08-13
245126,2018-03-25
515244,2019-11-17
817015,2020-09-10
490051,2019-06-08
903312,2020-08-15
17014,2017-02-11
980057,2020-07-09
22958,2017-04-06
890454,2020-05-26
1030503,2020-09-13
128902,2018-12-05
352249,2020-08-16
69749,2016-08-15
505115,2020-05-20
695563,2020-01-04
43262,2019-09-17
185561,2020-07-31
1023956,2020-08-24
15862,2019-06-13
253106,2019-12-18
571669,2019-09-21
56147,2019-10-03
28658,2014-08-22
21793,2014-03-29
151897,2018-11-07
83506,2018-12-13
45906,2017-03-13
6662,2013-07-07
847728,2020-04-12
99292,2019-07-04
334585,2020-01-20
224618,2018-01-25
19313,2015-08-07
323332,2018-09-04
146597,2018-07-04
35352,2015-08-27
324123,2019-11-06
34728,2014-12-22
51723,2015-12-15
167390,2019-03-30
14081,2017-05-13
54120,2018-02-17
334131,2018-09-24
823257,2020-03-28
42408,2019-08-21
10124,2012-11-29
336498,2020-01-26
375622,2020-03-16
900128,2020-06-20
112439,2020-05-07
210912,2019-04-09
125067,2019-02-06
185327,2019-01-06
472765,2020-09-03
115159,2020-03-09
49253,2016-02-24
1737,2015-09-10
541522,2020-06-20
946500,2020-06-18
1077876,2020-09-16
374798,2019-04-23
75152,2016-08-06
808622,2020-07-30
54657,2016-06-20
9863,2018-12-02
894471,2020-05-15
189998,2017-10-15
190965,2018-01-23
7741,2012-10-20
456455,2019-04-16
139826,2018-06-05
61926,2016-02-03
816633,2020-03-20
60634,2017-06-01
66954,2017-05-08
887289,2020-05-10
25224,2014-06-06
224,2011-12-23
151852,2017-07-15
713682,2020-08-18
158805,2017-06-29
278477,2020-06-05
45344,2017-10-05
217605,2018-02-07
737369,2020-01-31
329341,2020-08-05
211190,2018-09-13
524988,2020-03-28
261898,2019-06-22
471709,2020-05-16
407284,2019-07-04
73477,2019-01-08
908795,2020-05-31
162336,2018-11-20
188259,2018-10-11
194315,2017-12-31
141200,2017-05-03
50003,2017-10-01
290776,2019-09-03
203923,2017-11-27
1030153,2020-09-16
425620,2019-02-18
72826,2018-01-03
139497,2019-12-15
1042171,2020-08-21
35091,2016-09-14
50761,2018-11-24
745423,2020-03-28
186540,2019-03-07
695501,2020-08-31
809397,2020-03-16
389474,2019-09-13
401469,2020-02-16
268471,2019-01-03
237105,2019-02-04
432859,2019-02-28
45932,2018-12-30
203233,2020-08-11
192505,2018-12-31
168623,2020-09-12
22248,2017-07-09
15926,2019-05-30
101664,2020-02-13
118662,2020-01-03
186391,2020-03-27
355338,2020-02-21
685960,2019-12-05
723649,2020-02-29
49345,2017-06-19
48217,2016-08-18
134511,2019-04-20
697036,2020-09-22
396855,2019-10-13
232742,2019-09-22
179512,2020-05-07
332358,2018-09-20
58687,2017-10-22
334988,2020-04-21
793823,2020-06-29
144769,2020-07-03
217855,2019-04-07
1216,2016-06-29
477571,2019-05-08
115066,2019-11-21
524776,2020-09-13
337566,2019-08-21
703377,2020-01-11
86340,2016-08-19
450802,2020-03-23
34000,2015-08-26
653518,2019-11-06
168384,2018-09-13
361150,2018-11-24
130427,2019-01-25
100678,2019-08-22
847288,2020-04-23
590950,2020-01-08
687866,2019-12-20
4499,2013-07-25
115882,2018-11-05
149124,2020-03-11
470065,2019-11-25
7832,2012-07-16
184433,2017-11-22
50936,2017-03-09
134302,2018-03-24
189314,2018-09-24
91713,2019-01-31
284680,2020-03-01
682903,2020-03-29
15304,2018-09-02
728880,2020-03-01
591009,2019-10-24
334478,2020-03-16
329757,2018-10-14
23742,2014-05-01
23738,2017-01-11
471968,2020-07-02
742506,2020-01-22
4042,2014-12-17
783294,2020-09-17
1064686,2020-09-19
33221,2015-07-21
259721,2019-02-15
244887,2018-06-28
50113,2019-07-09
17973,2014-04-05
421796,2019-03-18
247025,2020-05-02
332754,2019-05-04
365701,2020-05-17
48843,2016-09-13
499011,2020-06-26
872415,2020-04-29
7890,2012-11-25
148735,2018-05-24
95824,2020-01-22
719299,2020-01-07
222529,2019-09-25
673757,2020-05-18
114612,2020-07-25
135054,2019-02-03
407381,2019-01-26
109279,2020-06-04
42671,2017-09-17
130393,2017-07-06
16451,2019-11-15
710,2016-10-19
171665,2020-05-03
793505,2020-06-24
1003820,2020-08-09
314168,2018-09-20
67479,2016-01-25
1088428,2020-09-20
751860,2020-08-22
285147,2019-08-17
413224,2019-02-14
58161,2018-08-31
921458,2020-06-02
136440,2017-10-31
94999,2017-05-10
278843,2018-08-01
473683,2019-08-05
702986,2020-07-11
232386,2020-04-20
172528,2017-09-03
316578,2019-08-09
224893,2020-04-28
26290,2020-02-28
364809,2020-01-14
31072,2018-04-17
257976,2020-05-24
200055,2020-03-27
822,2013-12-19
270474,2018-07-06
317169,2020-06-03
526929,2019-07-09
482752,2020-05-30
52464,2018-06-15
446821,2019-09-03
33126,2015-02-12
72539,2019-07-11
218191,2019-11-25
661076,2019-12-10
22476,2017-06-19
641097,2019-11-29
250769,2020-08-23
357115,2019-09-30
1089148,2020-09-11
235684,2020-03-01
166316,2019-02-09
326628,2020-07-08
1033462,2020-08-10
106475,2019-03-06
505025,2019-07-17
678911,2020-03-12
40485,2018-01-16
783124,2020-02-24
88552,2017-12-25
933194,2020-08-07
106391,2018-02-18
636750,2020-06-26
465427,2020-03-19
226322,2020-05-19
382869,2018-12-16
1036868,2020-09-19
487401,2020-09-02
664727,2020-02-11
301396,2020-01-31
244834,2019-10-29
34750,2016-01-30
654530,2019-11-20
47809,2017-05-28
605095,2019-09-20
313436,2020-07-16
164209,2020-01-03
68050,2017-08-27
219254,2018-10-07
185815,2020-09-11
749758,2020-04-08
119984,2017-10-31
691282,2020-07-14
485804,2019-05-10
47178,2019-02-23
432853,2019-12-15
845522,2020-09-09
9879,2020-04-19
626306,2019-11-01
321173,2019-11-22
61330,2019-01-22
434588,2020-09-03
154501,2018-12-28
69127,2020-04-17
383559,2019-12-14
762702,2020-03-13
259232,2020-08-14
209314,2019-12-22
744919,2020-09-08
215958,2020-01-23
2151,2010-06-06
162363,2019-05-31
803258,2020-08-29
370554,2020-04-21
110130,2019-01-18
65731,2018-11-23
319712,2019-11-12
430242,2020-05-28
365465,2019-08-20
46368,2019-12-14
724546,2020-09-15
284864,2018-06-19
217305,2020-06-21
31316,2020-07-29
343818,2019-01-30
553491,2020-06-11
107777,2018-05-30
102883,2018-04-28
289622,2019-01-03
177501,2020-01-29
501314,2020-02-27
61240,2020-07-14
40107,2015-09-21
34648,2015-12-11
888455,2020-05-10
215924,2020-08-26
222961,2020-08-26
53501,2016-08-12
139011,2018-01-09
37824,2016-04-21
271833,2019-01-28
297607,2020-01-12
190366,2019-02-14
560711,2019-08-25
336060,2019-07-20
372841,2019-12-13
514629,2019-06-14
836528,2020-08-15
17025,2020-09-09
348422,2020-07-09
83076,2019-02-06
230783,2018-10-08
343979,2019-04-25
108,2009-05-06
467814,2019-04-23
765013,2020-07-03
178280,2017-09-25
4838,2016-11-23
796770,2020-07-15
514700,2019-08-21
103815,2019-09-26
430242,2019-10-03
58162,2018-09-19
34069,2018-07-31
833018,2020-04-16
596242,2019-12-06
71706,2020-09-07
31032,2018-03-30
516398,2019-06-17
25245,2017-06-12
89805,2018-07-05
530167,2019-07-20
410832,2019-11-12
190186,2018-03-07
589393,2020-04-29
732964,2020-07-17
415594,2020-08-04
182083,2018-10-08
183060,2020-06-17
761017,2020-09-20
136840,2019-02-18
443582,2019-05-15
503266,2019-07-30
117241,2018-05-26
154850,2018-09-13
144420,2018-08-08
1021586,2020-08-11
99681,2017-03-23
4862,2017-07-20
537917,2020-03-29
244403,2019-03-25
12687,2020-06-05
585225,2020-08-30
430928,2019-08-21
157873,2017-11-08
4594,2011-10-03
195648,2020-08-23
458007,2020-08-18
6130,2018-05-05
977479,2020-07-31
212791,2018-08-27
69202,2018-05-11
47115,2018-06-20
2662,2010-09-10
78432,2016-06-25
22098,2020-02-02
935585,2020-06-26
2512,2019-10-10
29109,2018-06-14
204038,2018-06-22
204374,2020-08-15
350573,2019-03-17
594742,2019-10-19
925,2017-01-28
16165,2020-08-15
353607,2019-03-15
151052,2020-03-18
74796,2017-07-06
135091,2018-12-11
931305,2020-07-18
6273,2013-11-04
757237,2020-05-24
28596,2017-12-27
462914,2020-02-01
245945,2019-02-12
166917,2019-04-24
740757,2020-04-25
39085,2018-10-01
52651,2015-09-24
323189,2020-04-13
986620,2020-07-13
177498,2018-09-03
192373,2019-12-18
56443,2016-11-18
506964,2020-08-14
163871,2018-10-18
262333,2020-01-17
593734,2020-05-10
829815,2020-04-06
100505,2020-04-27
43722,2019-03-15
1008171,2020-09-16
314078,2018-09-10
142230,2020-08-17
650434,2020-01-26
34115,2019-08-27
88915,2017-12-06
48360,2015-07-07
49345,2019-09-12
454449,2020-02-18
415548,2019-02-21
39593,2019-04-02
7608,2019-10-29
30240,2017-05-13
711824,2020-02-14
230933,2019-06-07
259781,2018-11-03
52742,2017-07-27
114690,2018-09-25
349008,2020-02-28
647031,2019-11-06
89604,2019-08-23
504566,2020-03-10
643257,2019-11-02
36971,2017-04-19
53141,2018-11-05
281911,2020-01-16
125262,2017-02-25
462320,2020-05-03
79733,2018-11-21
254198,2019-02-14
322850,2019-08-13
378981,2018-12-09
22440,2019-03-08
307424,2018-08-04
421970,2020-05-12
150653,2020-03-26
587656,2020-04-23
36009,2015-01-27
419211,2020-04-08
503502,2019-06-03
106995,2020-05-04
554575,2020-08-14
127244,2018-10-06
188763,2020-06-06
8592,2013-12-08
353878,2020-09-02
11202,2013-06-05
109128,2016-11-30
3979,2020-09-23
383939,2019-03-24
112599,2016-12-01
564782,2019-10-19
758062,2020-02-17
835133,2020-04-03
99326,2019-02-28
8192,2013-05-24
833915,2020-04-10
1079747,2020-09-19
244834,2020-01-24
720527,2020-01-04
36533,2015-02-21
533689,2020-01-20
103235,2017-11-05
135664,2017-03-25
706125,2020-01-05
90049,2018-04-30
132329,2017-03-15
990692,2020-09-12
30049,2017-05-16
301406,2019-04-10
600931,2019-11-18
35594,2016-02-03
22909,2014-04-09
9093,2012-10-01
243424,2018-08-31
997094,2020-08-17
157513,2019-08-07
372222,2019-12-22
272966,2019-05-21
518750,2019-06-19
164438,2018-06-25
626901,2019-10-12
381591,2019-02-11
5748,2019-04-28
557412,2020-02-13
75532,2019-01-05
229690,2018-12-17
473227,2019-10-26
31799,2018-03-01
167468,2019-01-01
130471,2017-08-18
10645,2014-08-30
49554,2017-12-23
847969,2020-09-19
44310,2020-05-13
760641,2020-07-11
142962,2019-10-27
694974,2019-12-13
88461,2016-10-17
225241,2020-02-09
809836,2020-09-08
3120,2011-02-27
119109,2017-01-04
253818,2018-05-27
189248,2019-10-24
417623,2019-02-07
71754,2016-12-17
588410,2020-07-28
410425,2020-03-02
446826,2019-03-20
48898,2015-07-13
6925,2013-11-04
99411,2017-09-10
479825,2020-02-16
136929,2017-03-30
967719,2020-07-01
155522,2017-07-08
118718,2019-02-06
123655,2019-04-06
168545,2020-04-15
896007,2020-07-31
149643,2017-08-20
257632,2018-04-19
231395,2018-10-16
278750,2018-09-09
827293,2020-04-07
221403,2018-01-16
717388,2020-04-09
963206,2020-07-13
22290,2016-11-14
1056873,2020-09-21
592787,2019-10-05
243544,2019-12-07
7140,2015-02-05
167708,2017-08-30
520303,2019-06-20
758264,2020-02-10
899448,2020-05-18
877354,2020-05-11
528824,2020-04-03
737847,2020-09-09
89794,2020-07-18
273497,2019-10-09
1037723,2020-08-13
378181,2019-06-09
567791,2020-07-28
536788,2020-01-28
788853,2020-02-28
372195,2018-11-28
133972,2017-06-22
1724,2015-10-24
464087,2020-05-23
745596,2020-03-05
505606,2020-06-09
553333,2020-09-19
106197,2017-09-22
46539,2020-02-15
364377,2018-12-21
510384,2019-06-09
580370,2020-02-11
96591,2017-05-16
661320,2020-07-19
36320,2015-01-28
20498,2015-06-08
178778,2019-11-09
87939,2017-08-24
327251,2019-05-31
93690,2020-08-08
388422,2020-03-07
179200,2019-04-11
680979,2020-08-10
178375,2017-09-21
318383,2018-08-25
797575,2020-03-06
94664,2018-02-23
683499,2019-12-08
679953,2019-12-07
17973,2016-06-06
88060,2016-10-05
10824,2018-09-23
565384,2019-08-10
555253,2019-12-12
1675,2009-12-06
693655,2019-12-15
1080697,2020-09-21
598473,2020-04-07
5168,2019-07-22
140678,2019-04-01
575133,2020-02-05
104896,2020-07-31
955195,2020-06-25
400560,2020-05-29
278420,2019-01-07
157215,2017-08-05
582250,2020-02-07
87987,2016-07-21
75852,2016-04-22
146112,2018-12-31
639095,2020-02-14
157670,2017-07-06
51664,2016-08-08
441215,2020-05-26
1008905,2020-08-23
1024613,2020-09-07
7326,2017-09-22
469227,2020-09-16
654279,2019-11-10
6687,2017-06-02
69311,2016-02-15
421473,2020-07-28
196410,2018-03-25
459080,2020-06-09
64250,2019-05-15
11786,2020-03-14
723916,2020-07-11
222099,2020-05-13
278956,2018-11-03
1088891,2020-09-11
358405,2019-07-23
24433,2014-07-27
430189,2019-03-03
552229,2019-08-26
277567,2018-07-31
17919,2014-02-25
138462,2017-04-14
102611,2018-10-06
511579,2019-08-11
23573,2019-11-30
98689,2018-09-07
172739,2019-12-15
805550,2020-06-21
398465,2019-01-09
168694,2017-09-23
824925,2020-03-29
953007,2020-07-26
779069,2020-05-22
158378,2019-01-14
25439,2014-07-29
925,2015-03-04
228311,2019-07-30
603650,2019-11-13
415475,2020-08-24
505915,2020-05-28
50910,2019-06-22
216821,2019-10-17
358973,2020-05-23
32967,2015-07-29
31026,2019-03-19
314689,2020-07-31
507112,2020-08-14
386336,2019-01-21
501308,2020-06-05
279753,2019-11-14
631468,2020-01-27
621930,2019-12-23
46210,2018-04-29
264733,2020-06-08
480608,2019-07-10
477260,2019-07-05
245955,2019-09-25
331031,2019-10-29
127721,2020-01-20
185083,2020-07-15
693960,2020-05-03
94886,2017-01-28
86369,2016-09-27
100165,2017-12-20
8019,2020-08-29
481506,2020-03-29
607508,2020-07-18
7335,2013-12-14
361462,2020-06-05
64213,2018-07-24
184961,2019-05-30
859545,2020-05-12
6165,2014-12-26
65243,2017-10-16
174604,2019-06-18
114257,2018-03-27
67349,2016-01-30
62750,2018-08-05
29526,2019-08-15
14137,2019-03-27
285957,2020-07-07
506720,2019-06-04
23039,2014-04-24
48989,2018-03-22
402018,2019-11-19
901091,2020-05-19
17034,2017-12-03
117992,2020-04-01
27331,2019-05-14
7741,2020-04-16
765520,2020-02-10
25845,2015-08-04
65396,2016-01-06
220230,2018-04-05
12934,2017-02-04
20135,2020-06-19
555972,2019-08-12
133969,2017-12-04
344677,2019-06-26
589067,2020-06-05
376448,2019-05-02
80203,2016-05-23
120873,2020-06-17
516589,2020-09-04
536191,2019-07-09
133149,2018-07-18
273633,2018-07-01
811363,2020-03-27
175025,2020-06-02
217685,2018-06-08
715241,2020-02-11
283390,2019-05-03
278997,2019-09-03
35450,2018-01-14
400942,2019-02-01
23272,2014-12-06
15645,2017-11-17
472517,2020-07-26
415623,2020-02-18
250819,2019-09-17
130705,2019-04-07
607602,2020-08-20
866749,2020-04-25
256619,2018-11-24
31240,2018-05-31
736404,2020-01-17
238401,2019-06-08
446503,2020-02-13
168141,2018-05-27
543007,2020-09-13
645575,2019-10-29
35352,2017-05-16
901242,2020-05-27
334867,2019-05-04
88592,2017-09-02
552391,2020-03-03
48989,2016-01-22
54301,2017-10-12
779396,2020-06-09
277975,2018-11-23
570946,2020-07-10
265710,2019-09-14
851551,2020-08-21
315466,2018-08-20
856698,2020-07-02
68299,2020-03-04
4017,2012-07-21
292501,2020-01-23
143804,2020-03-24
656398,2019-11-09
538579,2019-07-19
150763,2017-05-28
632220,2020-05-27
218933,2020-06-14
612690,2020-04-19
73791,2020-05-29
174077,2017-08-23
422519,2020-04-28
85372,2019-05-16
524667,2020-06-09
838826,2020-04-15
77540,2020-02-04
154069,2018-06-15
345180,2020-01-30
72323,2016-03-16
824981,2020-07-15
59921,2016-09-07
193558,2019-05-02
225493,2018-02-09
481003,2020-09-19
102881,2018-10-06
269615,2018-09-04
276313,2019-06-18
46346,2018-02-09
57250,2015-10-17
472704,2019-04-23
237830,2019-10-11
278480,2018-06-05
189241,2018-02-21
329164,2020-07-14
365461,2020-07-16
523520,2019-06-24
820705,2020-05-15
516499,2019-08-16
128389,2017-05-21
404987,2019-01-26
287,2011-07-06
521738,2019-07-13
235565,2020-01-24
267379,2018-11-08
468280,2019-06-17
90049,2019-02-20
380047,2019-06-26
268426,2018-07-09
479335,2019-06-17
95295,2017-10-22
124049,2020-03-14
9672,2015-09-17
91051,2019-05-03
112130,2019-05-11
87140,2018-09-18
79381,2018-10-04
374024,2019-04-30
424075,2020-03-13
851954,2020-04-27
69383,2020-03-02
45903,2017-02-27
95502,2019-01-04
551832,2020-04-08
22958,2020-08-19
73022,2016-03-12
92740,2017-01-17
113536,2020-05-08
13236,2017-02-09
522704,2019-11-04
539262,2020-06-16
667241,2020-06-04
109790,2018-07-26
37963,2020-03-17
108387,2017-11-29
126095,2017-02-13
561229,2019-12-28
109608,2017-01-26
274892,2019-09-06
417781,2019-08-31
56178,2015-12-21
665949,2019-12-07
105780,2020-07-01
6845,2020-05-09
180848,2017-09-21
946686,2020-06-18
38776,2017-09-10
98285,2019-07-05
563616,2019-12-14
471359,2020-05-31
120253,2018-06-21
12160,2014-10-17
371594,2018-12-04
457146,2019-04-10
110156,2019-08-01
27555,2014-11-03
666848,2020-04-16
89144,2018-03-01
83779,2016-06-21
533738,2020-07-20
482176,2019-05-05
606925,2020-07-21
516323,2020-03-01
84335,2017-09-08
813718,2020-09-09
101809,2018-05-17
376020,2020-05-25
406334,2019-04-12
243825,2018-05-14
688563,2020-01-21
623470,2020-05-22
299426,2018-08-02
340921,2018-11-29
774089,2020-02-17
907922,2020-08-05
492781,2020-03-26
793143,2020-09-19
204762,2017-12-29
39040,2018-03-13
224091,2018-02-06
19790,2015-07-17
48316,2018-02-20
5697,2013-12-21
449343,2019-04-09
424995,2019-03-14
2681,2012-10-05
101880,2016-10-01
370500,2019-08-08
94999,2019-02-08
426832,2019-09-03
58983,2020-08-21
13490,2013-05-21
464109,2019-05-06
567740,2020-02-26
257051,2019-12-08
150900,2018-04-19
423837,2020-06-26
148683,2018-12-22
414638,2020-05-28
34205,2018-02-10
364800,2019-11-06
714008,2020-01-24
33668,2015-11-20
37228,2020-06-30
156542,2020-06-13
555453,2020-05-11
17214,2013-10-26
423342,2019-02-15
562560,2020-01-06
851204,2020-06-06
132455,2020-06-07
143396,2019-08-04
151453,2019-05-15
405692,2019-02-03
40176,2015-08-10
159956,2020-07-21
25078,2020-06-01
830834,2020-03-31
266590,2019-03-02
144110,2018-07-16
392566,2019-05-14
881650,2020-05-06
149640,2020-05-31
861141,2020-09-06
174728,2019-06-09
1048051,2020-08-19
116638,2018-07-03
15450,2016-05-26
296924,2019-09-23
304297,2020-09-15
420274,2019-03-08
55329,2018-10-08
100522,2018-05-01
137900,2018-12-08
254440,2019-09-03
103729,2019-06-15
3792,2014-01-29
74860,2019-03-09
747611,2020-02-25
1059879,2020-08-26
470138,2019-04-24
365693,2019-12-22
188775,2018-05-23
558151,2020-01-30
765095,2020-02-10
13053,2020-03-28
10767,2014-06-25
266653,2020-08-11
128975,2020-07-16
657745,2019-11-10
239786,2019-03-18
475730,2019-05-27
296058,2019-06-27
157943,2018-01-12
413475,2020-08-14
598712,2020-03-18
231201,2018-03-05
14236,2016-10-21
344920,2020-03-21
346824,2020-06-03
313329,2020-01-27
240320,2020-01-10
73103,2018-06-14
646308,2020-04-09
435238,2019-10-08
8213,2017-03-16
879748,2020-05-04
761957,2020-02-16
377010,2018-12-23
368469,2018-11-22
522771,2019-06-23
117840,2017-02-13
28856,2019-01-29
326766,2020-08-13
165729,2019-09-20
65763,2017-06-22
1001968,2020-09-11
299081,2020-05-28
9913,2016-10-15
362252,2019-06-27
